SITE,USAF,YEAR,BBCH11,n_11,LAT,LON
926401987,92640,1987,129,1,53.32,11.93
926401988,92640,1988,129,1,53.32,11.93
926401991,92640,1991,142,2,53.32,11.93
927001977,92700,1977,131.5,2,52.90,12.82
927001981,92700,1981,131,1,52.90,12.82
927001983,92700,1983,127,2,52.90,12.82
927001985,92700,1985,120,1,52.90,12.82
927001986,92700,1986,122,1,52.90,12.82
927001988,92700,1988,125,1,52.90,12.82
927001991,92700,1991,140,1,52.90,12.82
928001978,92800,1978,144,1,53.60,13.32
928001979,92800,1979,137,1,53.60,13.32
928001980,92800,1980,142,1,53.60,13.32
928001981,92800,1981,130,2,53.60,13.32
928001983,92800,1983,123,1,53.60,13.32
928001984,92800,1984,134,2,53.60,13.32
928001985,92800,1985,140,1,53.60,13.32
928001987,92800,1987,142,1,53.60,13.32
928001988,92800,1988,128,1,53.60,13.32
928001989,92800,1989,123,1,53.60,13.32
928001991,92800,1991,144,1,53.60,13.32
929101976,92910,1976,131,1,53.02,14.00
929101977,92910,1977,130.5,2,53.02,14.00
929101981,92910,1981,143,1,53.02,14.00
929101982,92910,1982,133.5,2,53.02,14.00
929101985,92910,1985,127,1,53.02,14.00
935901976,93590,1976,129,1,52.52,11.40
935901979,93590,1979,126.5,2,52.52,11.40
935901980,93590,1980,136.5,2,52.52,11.40
935901982,93590,1982,118,2,52.52,11.40
935901983,93590,1983,125.5,2,52.52,11.40
935901985,93590,1985,134,1,52.52,11.40
935901986,93590,1986,126.5,2,52.52,11.40
935901987,93590,1987,121,1,52.52,11.40
935901988,93590,1988,121,2,52.52,11.40
935901991,93590,1991,150,1,52.52,11.40
936101982,93610,1982,123,1,52.10,11.58
936101984,93610,1984,119,1,52.10,11.58
936101985,93610,1985,137,1,52.10,11.58
936101986,93610,1986,125,1,52.10,11.58
936101987,93610,1987,116,1,52.10,11.58
936101988,93610,1988,112,1,52.10,11.58
936101989,93610,1989,114,1,52.10,11.58
937901976,93790,1976,125,2,52.38,13.07
937901977,93790,1977,128.5,2,52.38,13.07
937901979,93790,1979,133,2,52.38,13.07
937901980,93790,1980,128,1,52.38,13.07
937901983,93790,1983,128,1,52.38,13.07
937901985,93790,1985,125,4,52.38,13.07
937901986,93790,1986,126,1,52.38,13.07
937901987,93790,1987,127,1,52.38,13.07
937901989,93790,1989,116,1,52.38,13.07
938501976,93850,1976,127.5,2,52.38,13.52
938501977,93850,1977,132.5,2,52.38,13.52
938501978,93850,1978,127.5,2,52.38,13.52
938501980,93850,1980,139.5,2,52.38,13.52
938501982,93850,1982,131.5,2,52.38,13.52
938501984,93850,1984,122.3333333333,3,52.38,13.52
938501986,93850,1986,122.5,2,52.38,13.52
938501987,93850,1987,121,3,52.38,13.52
939301980,93930,1980,129,1,52.22,14.12
939301982,93930,1982,134,3,52.22,14.12
939301983,93930,1983,118,1,52.22,14.12
939301984,93930,1984,126,1,52.22,14.12
939301985,93930,1985,129,2,52.22,14.12
939301986,93930,1986,124,1,52.22,14.12
939301989,93930,1989,118,1,52.22,14.12
939301990,93930,1990,106,1,52.22,14.12
939301991,93930,1991,119,1,52.22,14.12
939801976,93980,1976,132,1,52.37,14.53
939801979,93980,1979,132,1,52.37,14.53
939801980,93980,1980,131,1,52.37,14.53
939801982,93980,1982,120,2,52.37,14.53
939801983,93980,1983,117,1,52.37,14.53
939801984,93980,1984,120,1,52.37,14.53
939801985,93980,1985,125,1,52.37,14.53
944901977,94490,1977,135,1,51.38,10.32
944901979,94490,1979,136.5,2,51.38,10.32
944901980,94490,1980,143,1,51.38,10.32
944901982,94490,1982,140,1,51.38,10.32
944901988,94490,1988,131,1,51.38,10.32
944901989,94490,1989,130,1,51.38,10.32
944901990,94490,1990,127,2,51.38,10.32
945301976,94530,1976,137,2,51.80,10.62
945301977,94530,1977,125,1,51.80,10.62
945301981,94530,1981,131,1,51.80,10.62
945301985,94530,1985,140,1,51.80,10.62
945301987,94530,1987,145,1,51.80,10.62
945301991,94530,1991,140,2,51.80,10.62
945401978,94540,1978,131,1,51.85,10.77
945401980,94540,1980,136,1,51.85,10.77
945401981,94540,1981,131,1,51.85,10.77
945401983,94540,1983,118,1,51.85,10.77
945401984,94540,1984,141,1,51.85,10.77
945401985,94540,1985,131,1,51.85,10.77
945401987,94540,1987,120,1,51.85,10.77
945401988,94540,1988,124,1,51.85,10.77
945401990,94540,1990,118,1,51.85,10.77
945401991,94540,1991,128,1,51.85,10.77
946001978,94600,1978,129,1,51.37,11.30
946001980,94600,1980,151,1,51.37,11.30
946001984,94600,1984,128,2,51.37,11.30
946001985,94600,1985,125,1,51.37,11.30
946001987,94600,1987,119,1,51.37,11.30
946001989,94600,1989,132,1,51.37,11.30
946001991,94600,1991,138.5,2,51.37,11.30
946901976,94690,1976,119,1,51.42,12.23
946901981,94690,1981,123,1,51.42,12.23
946901982,94690,1982,112,1,51.42,12.23
946901983,94690,1983,125,1,51.42,12.23
946901986,94690,1986,124,1,51.42,12.23
946901989,94690,1989,102,1,51.42,12.23
947401976,94740,1976,133,1,51.88,12.65
947401980,94740,1980,136,1,51.88,12.65
947401982,94740,1982,128,2,51.88,12.65
947401983,94740,1983,121,1,51.88,12.65
947401986,94740,1986,123,1,51.88,12.65
947401988,94740,1988,139,1,51.88,12.65
947401991,94740,1991,123,1,51.88,12.65
947901978,94790,1978,120,1,51.30,13.02
947901980,94790,1980,138,1,51.30,13.02
947901982,94790,1982,126,1,51.30,13.02
948001989,94800,1989,112,2,51.30,13.12
948001990,94800,1990,107,1,51.30,13.12
948001991,94800,1991,112,2,51.30,13.12
948801977,94880,1977,139,1,51.13,13.77
948801978,94880,1978,129,1,51.13,13.77
948801980,94880,1980,139,1,51.13,13.77
948801989,94880,1989,114.5,2,51.13,13.77
948801990,94880,1990,114,1,51.13,13.77
949001976,94900,1976,133,2,51.65,13.58
949001979,94900,1979,141,1,51.65,13.58
949001982,94900,1982,134,1,51.65,13.58
949001984,94900,1984,121,1,51.65,13.58
949001987,94900,1987,130.5,2,51.65,13.58
949001988,94900,1988,130,1,51.65,13.58
949001989,94900,1989,119,1,51.65,13.58
949201977,94920,1977,136,1,51.77,14.30
949201978,94920,1978,125,1,51.77,14.30
949201979,94920,1979,128,1,51.77,14.30
949201980,94920,1980,136,1,51.77,14.30
949201981,94920,1981,120.6666666667,3,51.77,14.30
949201982,94920,1982,125,1,51.77,14.30
949601986,94960,1986,125,2,51.78,14.33
949601987,94960,1987,126.5,2,51.78,14.33
949901976,94990,1976,132,3,51.17,14.95
949901977,94990,1977,128,2,51.17,14.95
949901980,94990,1980,134,1,51.17,14.95
949901983,94990,1983,126,1,51.17,14.95
949901985,94990,1985,129,1,51.17,14.95
949901987,94990,1987,122,1,51.17,14.95
949901989,94990,1989,123.5,2,51.17,14.95
949901990,94990,1990,131,1,51.17,14.95
949901991,94990,1991,146,1,51.17,14.95
954601976,95460,1976,133.5,2,50.63,10.15
954601977,95460,1977,138,1,50.63,10.15
954601978,95460,1978,153,1,50.63,10.15
954801980,95480,1980,132,1,50.55,10.37
954801987,95480,1987,123,1,50.55,10.37
954801988,95480,1988,130,1,50.55,10.37
954801989,95480,1989,123,2,50.55,10.37
954801991,95480,1991,138,1,50.55,10.37
954901976,95490,1976,134,1,50.85,10.47
954901977,95490,1977,139,1,50.85,10.47
955201980,95520,1980,149,1,50.65,10.77
955201981,95520,1981,141,1,50.65,10.77
955201982,95520,1982,137,1,50.65,10.77
955201983,95520,1983,132,1,50.65,10.77
955201986,95520,1986,140,1,50.65,10.77
955201987,95520,1987,137,1,50.65,10.77
955201989,95520,1989,119,1,50.65,10.77
955201991,95520,1991,148,1,50.65,10.77
955401977,95540,1977,130,2,50.98,10.97
955401979,95540,1979,122,1,50.98,10.97
955401980,95540,1980,137.5,2,50.98,10.97
